participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.treatment,session.config.participation_fee,consent_start2_copy.1.player.id_in_group,consent_start2_copy.1.player.payoff,consent_start2_copy.1.group.id_in_subsession,consent_start2_copy.1.subsession.round_number,ultimatum_customer_vignette.1.player.id_in_group,ultimatum_customer_vignette.1.player.valid_code,ultimatum_customer_vignette.1.player.payoff,ultimatum_customer_vignette.1.group.id_in_subsession,ultimatum_customer_vignette.1.group.amount_offered,ultimatum_customer_vignette.1.group.offer_accepted,ultimatum_customer_vignette.1.subsession.round_number,ultimatum_banker_vignette.1.player.id_in_group,ultimatum_banker_vignette.1.player.valid_code,ultimatum_banker_vignette.1.player.payoff,ultimatum_banker_vignette.1.group.id_in_subsession,ultimatum_banker_vignette.1.group.amount_offered,ultimatum_banker_vignette.1.group.offer_accepted,ultimatum_banker_vignette.1.subsession.round_number
38,lp6e0nwf,,0,3,10,consent_start2_copy,1,Proceed,10.234.217.130,2017-08-17 16:10:35.977976+00:00,0,1,AFLIR13GDN6OO,388U7OUMF8G1WNB12ACV1HMYSHBR0H,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,38,0,1,1,38,,0,1,,,1,,,,,,,
39,vbk10iz5,,0,3,10,consent_start2_copy,1,Proceed,10.150.98.212,2017-08-17 16:10:51.494443+00:00,0,1,A2W8ZODKKQ7RYP,33IZTU6J82GLUSHPKB1705E5OQFXS6,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,39,0,1,1,39,,0,1,,,1,,,,,,,
40,zsyqx81b,,0,9,10,ultimatum_customer_vignette,1,Results,10.63.5.160,2017-08-17 16:14:57.906170+00:00,0,1,AVXEDARJC5HLU,33M4IA01QHG9TDHC5M12AV992OWXRI,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,40,0,1,1,1,,0,40,100,0,1,,,,,,,
41,8xqjhnmh,,0,9,10,ultimatum_customer_vignette,1,Results,10.167.190.210,2017-08-17 16:10:52.247933+00:00,0,1,A33QIOA2EYW0LC,379J5II41PVPKFVI5XEE0UF3GQWLE7,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,41,0,1,1,2,,0,48,2,0,1,,,,,,,
42,p0cwuenw,,0,10,10,ultimatum_customer_vignette,1,Validation,10.109.163.176,2017-08-17 16:10:58.049198+00:00,0,1,AD368A1RHHRC3,3P529IW9KZ0HQTVE08YKIC03SRBLFP,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,42,0,1,1,1,,0,13,3,0,1,,,,,,,
43,0uqrvu63,,0,9,10,ultimatum_customer_vignette,1,Results,10.33.230.36,2017-08-17 16:11:17.325494+00:00,0,1,A27O2IILV3S5YS,3OUYGIZWR8DGKAVMPI86WMMJRZO0PZ,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,43,0,1,1,1,,0,23,10,0,1,,,,,,,
44,70wv2y3v,,0,11,10,ultimatum_customer_vignette,1,Validation,10.178.64.67,2017-08-17 16:11:52.107984+00:00,0,1,A2YG7I769IKAVF,3JRJSWSMQI084B5TZRAE48LMG463EC,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,44,0,1,1,2,729502,0,13,3,0,1,,,,,,,
45,i5o57gzq,,0,3,10,consent_start2_copy,1,Proceed,10.97.160.245,2017-08-17 16:12:05.601831+00:00,0,1,AOT04CJ43L5V1,3U8YCDAGXQV1KMW1PVNVWRCTWV9Q0F,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,45,0,1,1,45,,0,1,,,1,,,,,,,
46,7ooiab2d,,0,11,10,ultimatum_customer_vignette,1,Validation,10.63.5.160,2017-08-17 16:12:22.216737+00:00,0,1,A19ZWBQT8A3LIR,3U0SRXB7CEK4HJ383GETCTIB0AMRNS,100,$1.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,46,0,1,1,2,8811762,100,16,100,1,1,,,,,,,
47,xba4hiro,,0,9,10,ultimatum_customer_vignette,1,Results,10.69.198.55,2017-08-17 16:12:23.229276+00:00,0,1,A3LFVI65XV1T46,3H8DHMCCWAQ983Z0O2RTFCK3REQDK3,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,47,0,1,1,2,,0,39,0,0,1,,,,,,,
48,904e3qai,,0,11,10,ultimatum_customer_vignette,1,Validation,10.69.198.55,2017-08-17 16:13:18.012203+00:00,0,1,A3KPKN8TY7L3BD,3LOTDFNYA8EX1N7D4M5MRNHJQYFWFT,95,$1.20,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,48,0,1,1,1,3617627,95,14,5,1,1,,,,,,,
49,5mxrh92g,,0,11,10,ultimatum_customer_vignette,1,Validation,10.179.109.26,2017-08-17 16:13:22.492715+00:00,0,1,A16184N1RO5OJV,3TR2532VIQ9FCAE3WUJ38RAYV346J6,5,$0.30,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,49,0,1,1,2,9276958,5,14,5,1,1,,,,,,,
50,26nwfwu3,,0,9,10,ultimatum_customer_vignette,1,Results,10.69.198.55,2017-08-17 16:13:44.110022+00:00,0,1,A307VS56OQUU80,3A1PQ49WVIWOEIIG2O411I32A0K1HY,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,50,0,1,1,1,,0,16,100,1,1,,,,,,,
51,7lf2wfo2,,0,9,10,ultimatum_customer_vignette,1,Results,10.179.55.98,2017-08-17 16:13:57.638022+00:00,0,1,A3TYWTLNIKKD29,386CSBG1O01WYXIGRK3C5SMK9YW6QX,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,51,0,1,1,1,,0,15,10,0,1,,,,,,,
52,f47zxdyk,,0,3,10,consent_start2_copy,1,Proceed,10.170.176.153,2017-08-17 16:15:07.705371+00:00,0,1,A1BQI9JKLVCIL0,3X66WABAJXX6OP1K5M024B6YTKKG35,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,52,0,1,1,52,,0,1,,,1,,,,,,,
53,z6ksufjt,,0,3,10,consent_start2_copy,1,Proceed,10.13.194.229,2017-08-17 16:15:41.457739+00:00,0,1,A1S2EEPUZP11LO,3LRKMWOKB6WHUO06REAM68HCYWEZ22,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,53,0,1,1,53,,0,1,,,1,,,,,,,
54,kak4ycc9,,0,9,10,ultimatum_customer_vignette,1,Results,10.16.227.159,2017-08-17 16:16:06.517394+00:00,0,1,A3V4VZRRGBW0BO,3TAYZSBPLMNKTCESWMGEAFK9BHF2S1,50,$0.75,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,54,0,1,1,2,,50,31,50,1,1,,,,,,,
55,iqgv2b64,,0,9,10,ultimatum_customer_vignette,1,Results,10.142.142.206,2017-08-17 16:16:30.204514+00:00,0,1,A37FVCKAUOBI15,3Z9WI9EOZ03QKJ42AYAJ6XZ1J6KHKH,50,$0.75,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,55,0,1,1,1,,50,17,50,1,1,,,,,,,
56,qnqzyl8v,,0,11,10,ultimatum_customer_vignette,1,Validation,10.152.233.4,2017-08-17 16:17:07.440557+00:00,0,1,A1OKLNV3WUGYS2,3OLF68YTNAG0UA4A3H9U9YKSYFCFA1,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,56,0,1,1,2,3428149,0,18,0,1,1,,,,,,,
57,zbc2tgz5,,0,9,10,ultimatum_customer_vignette,1,Results,10.71.204.252,2017-08-17 16:18:27.595769+00:00,0,1,A1496AMHT5IYQ8,35LDD5557BJCCX5D1VQWY27X0SJKMT,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,57,0,1,1,1,,0,19,100,1,1,,,,,,,
58,97m2nirk,,0,11,10,ultimatum_customer_vignette,1,Validation,10.69.198.55,2017-08-17 16:18:38.676877+00:00,0,1,A2DKVCJ3ZDJOQ,3W2LOLRXLCU39DI563MDK1176FIKRH,20,$0.45,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,58,0,1,1,2,8843401,20,37,20,1,1,,,,,,,
59,zvs0z7rp,,0,3,10,consent_start2_copy,1,Proceed,10.30.39.212,2017-08-17 16:18:44.188374+00:00,0,1,A3CDJ8PZX578GQ,3FIJLY1B6VJ7HEACS0RRZT9NX1DFPI,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,59,0,1,1,59,,0,1,,,1,,,,,,,
60,c5hps9l0,,0,11,10,ultimatum_customer_vignette,1,Validation,10.152.233.4,2017-08-17 16:19:41.146263+00:00,0,1,A3SBECU4QUY7HF,3ZSANO2JCGM4U6Q4KHVLUYEYKLKSFB,100,$1.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,60,0,1,1,2,,100,19,100,1,1,,,,,,,
61,1ukjbe90,,0,11,10,ultimatum_customer_vignette,1,Validation,10.154.148.197,2017-08-17 16:20:31.868741+00:00,0,1,AQKFPKXGQHF0E,34S6N1K2ZWY14PMKVYMKLXCG86PLHO,85,$1.10,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,61,0,1,1,1,,85,20,15,1,1,,,,,,,
62,q0zgfi0h,,0,3,10,consent_start2_copy,1,Proceed,10.71.211.222,2017-08-17 16:21:57.090622+00:00,0,1,A3L6TO881Q0GZS,3WI0P0II627VV7CVEM0QGO6HM6LDRX,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,62,0,1,1,62,,0,1,,,1,,,,,,,
63,mo84vxik,,0,9,10,ultimatum_customer_vignette,1,Results,10.145.25.250,2017-08-17 16:22:01.297512+00:00,0,1,A3C2PSZEKN8OWD,3EICBYG645B4SRN46LW6UR28RPFJCB,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,63,0,1,1,1,,0,35,0,0,1,,,,,,,
64,pk3s6lti,,0,3,10,consent_start2_copy,1,Proceed,10.142.142.206,2017-08-17 16:22:28.057887+00:00,0,1,A15DOG6AXQ7LGY,3G0WWMR1UWZ45IO8Q1PT73864OLQNR,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,64,0,1,1,64,,0,1,,,1,,,,,,,
65,6uxzd2bp,,0,9,10,ultimatum_customer_vignette,1,Results,10.63.100.174,2017-08-17 16:22:59.665251+00:00,0,1,AWQDOOSNH42QM,386PBUZZXGCXVVHAJYP5XASVLYTJLR,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,65,0,1,1,1,,0,22,1,0,1,,,,,,,
66,lm5ubh4n,,0,9,10,ultimatum_customer_vignette,1,Results,10.179.204.228,2017-08-17 16:23:38.962557+00:00,0,1,A1LHSOH23WKNJI,3DUZQ9U6SN3TQ3CUKW0PCKHK8F8VS2,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,66,0,1,1,2,,0,21,5,0,1,,,,,,,
67,r5q41lo6,,0,9,10,ultimatum_customer_vignette,1,Results,10.7.198.126,2017-08-17 16:25:53.582882+00:00,0,1,A1XF0AAS5PYRGN,3ON104KXQLBN37AOK5930JKS1884WF,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,67,0,1,1,2,,0,23,10,0,1,,,,,,,
68,q1j8yygx,,0,9,10,ultimatum_customer_vignette,1,Results,10.30.24.121,2017-08-17 16:28:16.105938+00:00,0,1,AK9JRJJOTQ4E8,3KB8R4ZV1FMBRK5XKFF8MU4AHCZGBY,99,$1.24,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,68,0,1,1,1,,99,24,1,1,1,,,,,,,
69,sibumc8f,,0,11,10,ultimatum_customer_vignette,1,Validation,10.186.81.42,2017-08-17 16:29:23.901857+00:00,0,1,A1TGV7LT6LTIQU,3LS2AMNW5G5MN3OKRGP6MS8BUYROQ5,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,69,0,1,1,1,6800940,0,28,5,0,1,,,,,,,
70,l3mfkakg,,0,9,10,ultimatum_customer_vignette,1,Results,10.109.132.249,2017-08-17 16:29:48.806769+00:00,0,1,AE2B2K65RI9J5,3EJPLAJKENV5CPJ7EGMPWLYOE1IZ6L,1,$0.26,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,70,0,1,1,2,,1,24,1,1,1,,,,,,,
71,6ufs4t0d,,0,9,10,ultimatum_customer_vignette,1,Results,10.30.39.212,2017-08-17 16:30:01.805904+00:00,0,1,A6ULS3JWKHY1H,37UEWGM5HUN13CWJYTGVFM58X9JR1M,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,71,0,1,1,1,,0,25,0,0,1,,,,,,,
72,kmrephmm,,0,9,10,ultimatum_customer_vignette,1,Results,10.43.185.17,2017-08-17 16:30:08.912432+00:00,0,1,AY9ZVK32I1P1L,3R2PKQ87NXNL62FP1S5KLMSK8OVMIL,25,$0.50,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,72,0,1,1,1,,25,26,75,1,1,,,,,,,
73,wrvrzu36,,0,9,10,ultimatum_customer_vignette,1,Results,10.109.135.32,2017-08-17 16:30:21.904832+00:00,0,1,A1TKSIOADD5148,3KGTPGBS6Y008P6WLRBEPG2XWE1U2A,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,73,0,1,1,2,,0,25,0,0,1,,,,,,,
74,z6uyvq8y,,0,11,10,ultimatum_customer_vignette,1,Validation,10.13.194.229,2017-08-17 16:31:04.210087+00:00,0,1,AHJ32HAIP27ZM,3HL8HNGX46GMPRU5BBVUD398SXX9FJ,75,$1.00,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,74,0,1,1,2,,75,26,75,1,1,,,,,,,
75,llj3zqzl,,0,11,10,ultimatum_customer_vignette,1,Validation,10.109.132.249,2017-08-17 16:31:14.025619+00:00,0,1,A1CJZVE5Z5IJQU,37UEWGM5HUN13CWJYTGVFM58X9JR1M,90,$1.15,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,75,0,1,1,1,45,90,29,10,1,1,,,,,,,
76,20wfdv06,,0,11,10,ultimatum_customer_vignette,1,Validation,10.71.211.222,2017-08-17 16:31:26.840705+00:00,0,1,A33B85TN97HQ33,3PZDLQMM0U04MVPWZ0QEVAGRPEVC2J,20,$0.45,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,76,0,1,1,2,6198515,20,27,20,1,1,,,,,,,
77,94tcsmsc,,0,10,10,ultimatum_customer_vignette,1,Validation,10.63.100.174,2017-08-17 16:31:45.378817+00:00,0,1,A1VIP6S8H2XXH7,3EJPLAJKENV5CPJ7EGMPWLYOE1IZ6L,80,$1.05,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,77,0,1,1,1,,80,27,20,1,1,,,,,,,
78,ftshjpr8,,0,11,10,ultimatum_customer_vignette,1,Validation,10.179.16.238,2017-08-17 16:32:00.192201+00:00,0,1,AHR1EZCJ31IKJ,3Y54SXRO1M0USO0946VAQ3BNWREUT2,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,78,0,1,1,1,3802345,0,30,5,0,1,,,,,,,
79,274vt2fn,,0,11,10,ultimatum_customer_vignette,1,Validation,10.16.227.159,2017-08-17 16:32:09.247479+00:00,0,1,A380SPJXCJ26MW,3K3R2QNK8CIB89RV60QTZ3AB2KC9UI,10,$0.35,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,79,0,1,1,2,6404410,10,29,10,1,1,,,,,,,
80,8fguf5s1,,0,9,10,ultimatum_customer_vignette,1,Results,10.150.98.212,2017-08-17 16:32:10.096055+00:00,0,1,AZ5ITHYK5HAWY,3F0BG9B9MQ2OBZN714PYOSPI3IZ7Y2,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,80,0,1,1,2,,0,28,5,0,1,,,,,,,
81,ife3hoy7,,0,11,10,ultimatum_customer_vignette,1,Validation,10.157.112.148,2017-08-17 16:34:49.317217+00:00,0,1,A2LLZPYIMTJ1E1,3IAEQB9FMFZ033THDGAW3NEYEL2DW2,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,81,0,1,1,2,3389448,0,30,5,0,1,,,,,,,
82,7izrrpbo,,0,10,10,ultimatum_customer_vignette,1,Validation,10.186.38.2,2017-08-17 16:38:29.420706+00:00,0,1,AXCPRXO08DFAH,3WMINLGALCITRYK0CFJT1SZP12OACP,50,$0.75,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,82,0,1,1,1,,50,31,50,1,1,,,,,,,
83,8hvc1o9g,,0,11,10,ultimatum_customer_vignette,1,Validation,10.71.207.7,2017-08-17 16:40:08.120989+00:00,0,1,A2YCROK7IS0NZM,3DBQWDE4Y7DFCW5A691Q9SDF8S15NW,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,83,0,1,1,1,2281649,0,32,60,0,1,,,,,,,
84,kmr7mthy,,0,9,10,ultimatum_customer_vignette,1,Results,10.65.219.125,2017-08-17 16:41:48.056161+00:00,0,1,A1IPW3ERKG1H5V,3G0WWMR1UWZ45IO8Q1PT73864OOQNU,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,84,0,1,1,2,,0,32,60,0,1,,,,,,,
85,54d4zxo8,,0,3,10,consent_start2_copy,1,Proceed,10.164.78.133,2017-08-17 16:42:31.283151+00:00,0,1,A1LK30EUILW9QH,3WAKVUDHUXV7UQ32R3S9L7J57UPU7S,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,85,0,1,1,85,,0,1,,,1,,,,,,,
86,4yjn7s48,,0,9,10,ultimatum_customer_vignette,1,Results,10.180.71.118,2017-08-17 16:42:38.018745+00:00,0,1,A9V77AP0V4RHF,3KGTPGBS6Y008P6WLRBEPG2XWE3U2C,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,86,0,1,1,1,,0,33,0,0,1,,,,,,,
87,e72mrwmw,,0,9,10,ultimatum_customer_vignette,1,Results,10.154.45.231,2017-08-17 16:42:43.237685+00:00,0,1,A2V7V4PP6O9NPD,3H0W84IWBLH0NDQVAHBAM6O2MIPRE7,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,87,0,1,1,2,,0,33,0,0,1,,,,,,,
88,j1yeq61h,,0,11,10,ultimatum_customer_vignette,1,Validation,10.186.81.42,2017-08-17 16:43:08.964264+00:00,0,1,A18RF6O02KK5I5,3QBD8R3Z22YFYY1MTJITJP76Y6C4O6,50,$0.75,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,88,0,1,1,2,,50,34,50,1,1,,,,,,,
89,us801mi3,,0,11,10,ultimatum_customer_vignette,1,Validation,10.143.28.92,2017-08-17 16:43:33.156976+00:00,0,1,A2SY6V1Z31E653,3Z2R0DQ0JITJJT9AVRW9LYGUAQA2E4,50,$0.75,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,89,0,1,1,1,,50,34,50,1,1,,,,,,,
90,jkxolr9i,,0,9,10,ultimatum_customer_vignette,1,Results,10.93.232.18,2017-08-17 16:43:44.448492+00:00,0,1,A1G452MFAS690B,3KGTPGBS6Y008P6WLRBEPG2XWE3U2C,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,90,0,1,1,2,,0,35,0,0,1,,,,,,,
91,ymb3xxkx,,0,9,10,ultimatum_customer_vignette,1,Results,10.143.28.92,2017-08-17 16:44:20.136235+00:00,0,1,A16SAB417Y96G4,35DR22AR5EZHABWAUW06SX6TWAKX3I,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,91,0,1,1,1,,0,51,0,0,1,,,,,,,
92,63ovoc0e,,0,11,10,ultimatum_customer_vignette,1,Validation,10.169.197.46,2017-08-17 16:46:09.917135+00:00,0,1,A4J4GGMKJ68L0,3B837J3LDPB1XWVDBCVFBNSHN9ZSRA,80,$1.05,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,92,0,1,1,1,4096187,80,37,20,1,1,,,,,,,
93,m1kfmcuo,,0,11,10,ultimatum_customer_vignette,1,Validation,10.71.207.7,2017-08-17 16:48:27.468298+00:00,0,1,A3V5IIPZ95YVKH,3WMINLGALCITRYK0CFJT1SZP12OACP,95,$1.20,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,93,0,1,1,1,,95,36,5,1,1,,,,,,,
94,5nbv2xnj,,0,11,10,ultimatum_customer_vignette,1,Validation,10.41.203.70,2017-08-17 16:50:33.600366+00:00,0,1,A1QNHPN4Q4UVGK,3QY5DC2MXSZK9JI89MQL9ZWM5I9UFX,5,$0.30,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,94,0,1,1,2,5491602,5,36,5,1,1,,,,,,,
